Внешний код;Название;Артикул;Доступное количество;Цена;Производитель;;;
1511;Чашка с блюдцем Voyage красный, 0.21 л;15021/142;0;1404;Asa Selection;;;
1512;Чашка с блюдцем Voyage, 0.21 л;15021/144;0;1404;Asa Selection;;;
3478;Чашка Voyage с блюдцем мускат, 0.21 л;15021/312;0;1325;Asa Selection;;;
330239;Вешалки для трикотажа 2 шт;1505/0000;0;704;Burstenmann;;;
3302;Кружка Voyage ваниль, 0.3 л;15061/140;0;945;Asa Selection;;;
1513;Кружка Voyage красный, 0.3 л;15061/142;0;1020;Asa Selection;;;
1514;Кружка Voyage, 0.3 л;15061/144;0;1020;Asa Selection;;;
3435;Тарелка Voyage для рыбы средняя бежевый, 30.2 x 18 см;15121/141;0;1730;Asa Selection;;;
3436;Тарелка Voyage для рыбы средняя мускат, 30.2 x 18 см;15121/312;0;1710;Asa Selection;;;
3433;Тарелка Voyage для рыбы большая ваниль, 37 х 25 см;15122/140;0;1965;Asa Selection;;;
3432;Тарелка Voyage для рыбы большая бежевый, 37 x 25 см;15122/141;0;1965;Asa Selection;;;
3434;Тарелка Voyage для рыбы большая мускат, 37 х 25 см;15122/312;0;1965;Asa Selection;;;
358;Тарелка для масла Voyage 16 см, ваниль;15140/140;0;992;Asa Selection;;;
3429;Тарелка Voyage для масла бежевый, d=16 см;15140/141;0;975;Asa Selection;;;
3431;Тарелка Voyage для масла серый, d=16 см;15140/144;0;905;Asa Selection;;;
3430;Тарелка Voyage для масла мускат, d=16 см;15140/312;0;885;Asa Selection;;;
3428;Тарелка Voyage десертная бежевый, d=21 см;15141/141;0;1225;Asa Selection;;;
1515;Тарелка десертная Voyage красный, 21 см;15141/142;0;1280;Asa Selection;;;
1516;Тарелка десертная Voyage, 21 см;15141/144;0;1280;Asa Selection;;;
3437;Тарелка Voyage обеденная бежевый, d=26 см;15161/141;0;1570;Asa Selection;;;
1517;Тарелка Voyage, 26 см;15161/142;0;1620;Asa Selection;;;
1518;Тарелка обеденная Voyage, 26 см;15161/144;0;1620;Asa Selection;;;
1519;Тарелка для пасты-супа Voyage бежевый, 20 см;15221/141;0;1748;Asa Selection;;;
1520;Тарелка для пасты-супа Voyage красный, 20 см;15221/142;0;1748;Asa Selection;;;
1521;Тарелка для пасты-супа Voyage, 20 см;15221/144;0;1748;Asa Selection;;;
3469;Чаша Voyage мини в форме рыбы ваниль, 14 см;15301/140;0;895;Asa Selection;;;
3470;Чаша Voyage мини в форме рыбы мускат, 14 см;15301/312;0;885;Asa Selection;;;
3466;Чаша Voyage бежевый, d=13 см;15310/141;0;1090;Asa Selection;;;
1522;Чаша Voyage красный, 13 см;15310/142;0;1124;Asa Selection;;;
1523;Чаша Voyage, 13 см;15310/144;0;1124;Asa Selection;;;
3471;Чаша Voyage мускат, d=13 см;15310/312;0;1045;Asa Selection;;;
3467;Чаша Voyage в форме рыбы ваниль, 18 см;15311/140;0;1155;Asa Selection;;;
3468;Чаша Voyage в форме рыбы мускат, 18 см;15311/312;0;1155;Asa Selection;;;
3454;Чайник Voyage мускат, 1.4 л;15372/312;0;4890;Asa Selection;;;
330230;Ёрш для бутылок 45 см;1542/0003;70;356;Burstenmann;;;
330215;Металлические мочалки для посуды 3 шт;1547/0000;0;180;Burstenmann;;;
330216;Губки для посуды 5 шт;1570/0000;17;196;Burstenmann;;;
330201;Металлические мочалки для посуды 2 шт;1571/0000;0;216;Burstenmann;;;
330231;Ёрш для посуды 44 см;1598/0003;0;188;Burstenmann;;;
3332;Набор Memphis 2 чашки для эспрессо с блюдцами Черточки, 0.01 л;16012/038;0;2375;Asa Selection;;;
3334;Набор Memphis из двух кружек Клетки, 0.25 л;16061/038;0;2375;Asa Selection;;;
3335;Набор Memphis из двух кружек Черточки, 0.25 л;16062/038;0;2375;Asa Selection;;;
3333;Набор Memphis из двух кружек Вертикальные полосы, 0.25 л;16063/038;0;2375;Asa Selection;;;
330240;Вешалки для одежды 10 шт;1611/0000;21;884;Burstenmann;;;
3336;Набор Memphis из двух тарелок Клетки, d = 18.5 см;16141/038;26;2340;Asa Selection;;;
3337;Набор Memphis из двух тарелок Черточки, d = 18.5 см;16142/038;0;2340;Asa Selection;;;
360;Набор из двух тарелок Memphis, 18.5 см;16143/038;0;2673;Asa Selection;;;
330232;Вешалки для одежды деревянные 8 шт;1622/0000;0;1680;Burstenmann;;;
330241;Вешалки деревянные для брюк, юбки 3 шт;1623/0000;7;684;Burstenmann;;;
330243;Вешалки для рубашек 3 шт;1624/0000;0;372;Burstenmann;;;
330236;Вешалки для одежды пластиковые 2 шт;1636/0000;0;900;Burstenmann;;;
330244;Вешалка для одежды деревянная;1650/0000;0;696;Burstenmann;;;
330233;Вешалка для пиджака деревянная 45 см;1651/0000;0;656;Burstenmann;;;
330245;Вешалки для одежды пластиковые 3 шт;1652/0000;0;296;Burstenmann;;;
330235;Вешалка для одежды деревянная 45 см;1657/0000;140;300;Burstenmann;;;
330238;Вешалка для брюк деревянная 30 см;1680/0000;0;244;Burstenmann;;;
330278;Тефлоновый чехол для утюга;1760/0000;0;864;Burstenmann;;;
330214;Совок пластиковый;1783/0000;271;316;Burstenmann;;;
330247;Сетка для стирки белья;1800/0000;0;488;Burstenmann;;;
330248;Сетка для стирки белья малая;1801/0000;136;244;Burstenmann;;;
330254;Сетки для стирки белья 2 шт;1821/0000;0;632;Burstenmann;;;
330242;Вешалка пластиковая для мелочей 36 см;1834/0000;0;480;Burstenmann;;;
330091;Набор чашек для кофе Coppa с блюдцами;19000/801;0;2076;Asa Selection;;;
330054;Набор чашек для кофе Coppa с блюдцами;19000/807;0;2076;Asa Selection;;;
330074;Блюдо A Table круглое;1903/013;296;1672;Asa Selection;;;
3439;Тарелка обеденная Ligne, 26.5 см;1903/113;66;1995;Asa Selection;;;
361;Тарелка A Table Листья, 26.5 см;1903/313;0;2384;Asa Selection;;;
330075;Тарелка A Table для пасты/супа;1904/013;145;1680;Asa Selection;;;
1526;Тарелка для пасты-супа Ligne, 22 см;1904/113;85;1928;Asa Selection;;;
330076;Блюдо A Table круглое;1905/013;391;1188;Asa Selection;;;
3438;Тарелка десертная Ligne, 21 см;1905/113;44;1385;Asa Selection;;;
3348;Набор из двух тарелок для сыра Fromage Буйвол и корова, 21 см;19051/113;0;2360;Asa Selection;;;
330077;Тарелка A Table десертная 14.5 см;1906/013;63;1036;Asa Selection;;;
1527;Тарелка десертная Ligne, 14.5 см;1906/113;23;1196;Asa Selection;;;
330078;Блюдо A Table малое;1907/013;0;592;Asa Selection;;;
330139;Салатник A Table средний;1908/013;171;1384;Asa Selection;;;
1528;Чаша Ligne, 15.5 см;1908/113;22;1428;Asa Selection;;;
330140;Салатник A Table малый;1909/013;49;852;Asa Selection;;;
330141;Салатник A Table малый;1910/013;58;888;Asa Selection;;;
330092;Чашка Coppa 0.41 л красный, 0.41 л;19100/069;56;1404;Asa Selection;;;
1530;Кружка Coppa, 0.4 л;19100/237;0;1236;Asa Selection;;;
1531;Кружка Coppa оранжевый, 0.4 л;19100/246;0;1236;Asa Selection;;;
1532;Кружка Coppa розовый, 0.4 л;19100/328;0;1236;Asa Selection;;;
362;Чашка фарфоровая Coppa 0.41 л, жёлтый;19100/346;58;1364;Asa Selection;;;
1533;Кружка Coppa зелёный, 0.4 л;19100/392;0;1100;Asa Selection;;;
330057;Чашка Coppa 0.41 л зелёный, 0.41 л;19100/801;76;1556;Asa Selection;;;
330087;Чашка Coppa 0.41 л оранжевый, 0.41 л;19100/807;50;1404;Asa Selection;;;
330058;Чашка Coppa 0.41 л белый, 0.41 л;19101/014;0;1328;Asa Selection;;;
330093;Чашка Coppa 0.41 л чёрный, 0.41 л;19102/014;0;1408;Asa Selection;;;
330094;Чашка Coppa 0.41 л полосы, 0.41 л;19103/014;0;1408;Asa Selection;;;
330095;Чашка Coppa 0.41 л пятна, 0.41 л;19104/014;0;1548;Asa Selection;;;
330096;Чашка Coppa белый, 0.41 л;19105/014;0;1408;Asa Selection;;;
363;Чашка фарфоровая Coppa 0.41 л, серый;19112/014;0;1080;Asa Selection;;;
330097;Чайный набор A Table;1912/013;41;1344;Asa Selection;;;
3479;Чашка с блюдцем Ligne, 0.21 л;1912/113;14;1300;Asa Selection;;;
330142;Салатник A Table большой;1919/013;18;6060;Asa Selection;;;
330143;Чаша A Table малая;1921/013;0;1504;Asa Selection;;;
330144;Чаша A Table средняя;1922/013;0;2068;Asa Selection;;;
330145;Чаша A Table большая;1923/013;27;2868;Asa Selection;;;
330079;Блюдо A Table для супа;1928/013;125;1736;Asa Selection;;;
330098;Чайный набор A Table;1929/013;220;1424;Asa Selection;;;
330099;Набор для эспрессо A Table;1930/013;26;1176;Asa Selection;;;
364;Миска A Table 7.5 см;1932/013;24;636;Asa Selection;;;
3305;Миска A Table 8 см;1933/013;25;685;Asa Selection;;;
3459;Чаша A Table малая;1934/013;29;750;Asa Selection;;;
330056;Молочник A Table большой;1940/013;0;724;Asa Selection;;;
330059;Соусник A Table;1942/013;0;3276;Asa Selection;;;
330080;Тарелка A Table для хлеба;1953/013;0;1088;Asa Selection;;;
330081;Тарелка A Table десертная 24 см;1954/013;45;2040;Asa Selection;;;
330082;Тарелка A Table обеденная 28 см;1955/013;73;2532;Asa Selection;;;
3194;Блюдо A Table, 32 см;1956/013;119;4440;Asa Selection;;;
330083;Тарелка A Table для пасты/супа;1957/013;6;2332;Asa Selection;;;
330137;Чаша A Table на ножке;1960/013;0;2692;Asa Selection;;;
330100;Чашка A Table с блюдцем, белый;1965/013;129;2036;Asa Selection;;;
330105;Кофейник A Table;1967/013;0;4696;Asa Selection;;;
1538;Салатник A Table, 0.5 л;1968/013;303;1568;Asa Selection;;;
1539;Салатник A Table, 1.5 л;1969/013;99;3200;Asa Selection;;;
330138;Салатник A Table 3 л;1972/013;147;5592;Asa Selection;;;
330063;Солонка A Table;1975/013;0;648;Asa Selection;;;
1540;Перечница цилиндрическая A Table, 6.5 см;1976/013;0;648;Asa Selection;;;
1541;Заварочный чайник A Table, 0.4 л;1977/013;0;3092;Asa Selection;;;
330107;Сливочник A Table;1978/013;19;2228;Asa Selection;;;
365;Кувшин A Table 0.75 л;1979/013;0;3707;Asa Selection;;;
3604;Блюдо A TABLE овальное, 26x18 см;1980/013;138;1830;Asa Selection;;;
3605;Блюдо A TABLE овальное, 31x22 см;1981/013;43;3140;Asa Selection;;;
1543;Масленка A Table, 15.7 x 12.8 см;1984/013;14;4184;Asa Selection;;;
330084;Тарелка A Table овальная;1986/013;32;3196;Asa Selection;;;
3366;Салатник A Table ассиметричный, 11.5 см;1988/013;8;1195;Asa Selection;;;
1544;Салатник ассиметричный A Table, 15.5 см;1989/013;35;1584;Asa Selection;;;
3367;Салатник A Table ассиметричный, 22.5 см;1990/013;32;3135;Asa Selection;;;
1545;Чаша для супа A Table, 13 x 5.6 см;1991/013;67;2468;Asa Selection;;;
330103;Чашка A Table с блюдцем;1992/013;68;1440;Asa Selection;;;
1546;Блюдо прямоугольное, 32 x 16 см;1994/013;0;2756;Asa Selection;;;
1549;Чайник с фильтром A Table, 1.6 л;2015/013;9;5372;Asa Selection;;;
1551;Чашка с блюдцем A Table, 0.17 л;2018/013;11;1428;Asa Selection;;;
366;Тарелка Oco для десерта 21 см, белый;2032/013;30;1445;Asa Selection;;;
3426;Тарелка Oco обеденная, 27 см;2033/013;1;1775;Asa Selection;;;
3464;Чаша Oco, 0.25 л;2040/013;0;975;Asa Selection;;;
3465;Чаша Oco, 16.7 см;2041/013;8;1875;Asa Selection;;;
3423;Тарелка Colibri обеденная мятный, 26.5 см;25100/250;0;1810;Asa Selection;;;
3424;Тарелка Colibri плоская мятный, 24 см;25101/250;30;1810;Asa Selection;;;
3422;Тарелка Colibri дессертная мятный;25102/250;0;1490;Asa Selection;;;
3420;Тарелка Colibri гурман мятный, 24 см;25103/250;52;2430;Asa Selection;;;
3421;Тарелка Colibri гурман, 24 см;25104/250;67;3030;Asa Selection;;;
3475;Чашка Colibri мятный, 6.5 см;25110/250;0;905;Asa Selection;;;
3476;Чашка Colibri с блюдцем мятный, 0.2 л;25111/250;0;1790;Asa Selection;;;
3473;Чашка Colibri для кофе с блюдцем мятный, 0.25 л;25113/250;0;1675;Asa Selection;;;
3474;Чашка Colibri мятный, 0.3 л;25114/250;0;1195;Asa Selection;;;
3461;Чаша Colibri мятный, 13 см;25120/250;0;1400;Asa Selection;;;
3462;Чаша Colibri мятный, 18 см;25121/250;0;1640;Asa Selection;;;
3452;Чайник Colibri мятный, 1.3 л;25130/250;0;5160;Asa Selection;;;
3427;Тарелка Tapero черный матовый, 24 см;25161/037;0;1510;Asa Selection;;;
3215;Ваза Noma белый, 30 см;2590/091;0;4285;Asa Selection;;;
1563;Ваза Noma, 24 см;2591/242;0;2680;Asa Selection;;;
3417;Тарелка A La Maison дессертная мини, 12 х 9 см;26140/047;0;695;Asa Selection;;;
3418;Тарелка A La Maison дессертная, 15.5 х 12 см;26142/047;0;1060;Asa Selection;;;
3193;Блюдо A La Maison, 34 х 28 см;26202/047;0;4385;Asa Selection;;;
3419;Тарелка A La Maison для пасты, 25 х 23 см;26232/047;0;2485;Asa Selection;;;
3457;Чаша A La Maison, 10.5 x 8 см;26301/047;0;770;Asa Selection;;;
3458;Чаша A La Maison, 16 x 12 см;26313/047;0;1195;Asa Selection;;;
3301;Кружка Saison зеленый;27071/073;0;1080;Asa Selection;;;
367;Чашка Saisons 0.25 л, серый/голубой;27071/118;7;1232;Asa Selection;;;
